Cancer	Sample	Fusion	Junction	Spanning	Breakpoint1	Breakpoint2
PRAD	TCGA-XK-AAIV-01A-11R-A41O-07	MAL2--FER1L6	1	2	chr8:119208604:+	chr8:123955992:+
PRAD	TCGA-XK-AAJ3-01A-11R-A41O-07	FGD4--MRPS35	9	14	chr12:32399959:+	chr12:27714780:+
PRAD	TCGA-XK-AAJ3-01A-11R-A41O-07	FOXA1--MIPOL1	8	9	chr14:37591400:-	chr14:37499908:+
PRAD	TCGA-XK-AAJ3-01A-11R-A41O-07	TARSL2--CERS3	1	8	chr15:101684075:-	chr15:100456046:-
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	BCL2L14--GPR19	2	22	chr12:12087386:+	chr12:12695511:-
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	GALNT14--NRXN1	3	10	chr2:31137958:-	chr2:49943791:-
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	UCK2--FAM78B	4	5	chr1:165827932:+	chr1:166060663:-
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	DYRK1A--KCNJ6	3	7	chr21:37420384:+	chr21:37715131:-
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	PRKCE--QPCT	2	11	chr2:45652448:+	chr2:37352789:+
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	GSK3B--PLA1A	2	9	chr3:119905755:-	chr3:119628701:+
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	ANAPC4--RBPJ	2	5	chr4:25396899:+	chr4:26406175:+
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	COPS7A--CLSTN3	2	3	chr12:6730820:+	chr12:7157489:+
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	CPEB2--LDB2	2	3	chr4:15007586:+	chr4:16512104:-
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	SLC25A40--ADAM22	1	7	chr7:87846949:-	chr7:88193116:+
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	EVI5--HFM1	1	3	chr1:92563642:-	chr1:91277062:-
PRAD	TCGA-XK-AAJA-01A-11R-A41O-07	APC--MCC	1	1	chr5:112707882:+	chr5:113151422:-
PRAD	TCGA-XK-AAJT-01A-11R-A41O-07	BANK1--C4orf22	14	32	chr4:101918189:+	chr4:80963517:+
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	VAV2--COL27A1	63	251	chr9:133939103:-	chr9:114284724:+
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	RGS3--ABCA1	20	47	chr9:113463881:+	chr9:104840519:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	CDC14B--AUH	9	69	chr9:96619219:-	chr9:91298076:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	TMEM8A--YBX3	9	32	chr16:381701:-	chr12:10704148:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	USPL1--ANKRD7	7	21	chr13:30618056:+	chr7:118259837:+
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	STX17--DAB2IP	11	3	chr9:99906706:+	chr9:121757013:+
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	YBX3--TMEM8A	3	26	chr12:10709908:-	chr16:377848:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	SNX30--ALDOB	4	16	chr9:112880594:+	chr9:101421904:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	EZH1--IGFBP5	4	14	chr17:42727635:-	chr2:216679079:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	ANAPC7--PAH	4	10	chr12:110403527:-	chr12:102877550:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	FANCC--ROR2	3	13	chr9:95240649:-	chr9:91775818:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	FAM134B--TPPP	4	6	chr5:16565763:-	chr5:678064:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	GOLPH3L--CTSS	1	12	chr1:150661814:-	chr1:150755150:-
PRAD	TCGA-XQ-A8TA-01A-11R-A36G-07	NOTCH2--SEC22B	1	3	chr1:119996997:-	chr1:120168949:-
PRAD	TCGA-XQ-A8TB-01A-11R-A36G-07	TMPRSS2--ERG	37	32	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-XQ-A8TB-01A-11R-A36G-07	ANKRD22--LRRTM3	7	23	chr10:88851587:-	chr10:67097587:+
PRAD	TCGA-XQ-A8TB-01A-11R-A36G-07	ERG--ABCC4	3	15	chr21:38575662:-	chr13:95247753:-
PRAD	TCGA-XQ-A8TB-01A-11R-A36G-07	PTPRJ--PPP2CB	4	2	chr11:48146963:+	chr8:30791315:-
PRAD	TCGA-XQ-A8TB-01A-11R-A36G-07	TCF12--RNF111	1	7	chr15:57234107:+	chr15:59030804:+
PRAD	TCGA-Y6-A9XI-01A-11R-A41O-07	NCOA4--SRSF7	24	91	chr10:46030526:-	chr2:38750194:-
PRAD	TCGA-Y6-A9XI-01A-11R-A41O-07	GTF2B--ODF2L	5	28	chr1:88891483:-	chr1:86360536:-
PRAD	TCGA-Y6-A9XI-01A-11R-A41O-07	ARID5B--KAT6A	4	19	chr10:62092701:+	chr8:41981954:-
PRAD	TCGA-Y6-A9XI-01A-11R-A41O-07	AGAP1--RHOU	3	11	chr2:235494849:+	chr1:228743285:+
PRAD	TCGA-Y6-A9XI-01A-11R-A41O-07	PLD1--LMBR1	2	14	chr3:171771195:-	chr7:156836885:-
PRAD	TCGA-Y6-A9XI-01A-11R-A41O-07	KAT6A--VDAC3	1	13	chr8:41987455:-	chr8:42393845:+
PRAD	TCGA-Y6-A9XI-01A-11R-A41O-07	AXIN1--PDCD2	1	8	chr16:346148:-	chr6:170578970:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	CNTNAP2--GSTK1	44	119	chr7:146839904:+	chr7:143263148:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	HDLBP--NSRP1	20	80	chr2:241229833:-	chr17:30172542:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	EPS15L1--CPAMD8	25	34	chr19:16471913:-	chr19:16938446:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	DYNC1H1--EVL	16	62	chr14:102012470:+	chr14:100084687:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	ANO7--RALBP1	12	62	chr2:241218381:+	chr18:9530834:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	PRUNE1--RAB7A	7	66	chr1:151008671:+	chr3:128795360:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	FAM49A--RAD51AP2	5	39	chr2:16623864:-	chr2:17510955:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	LUC7L2--MRPS33	7	27	chr7:139376156:+	chr7:141010660:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	PCMTD1--ST18	4	30	chr8:51845661:-	chr8:52230077:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	PVT1--RNF139	7	11	chr8:127794734:+	chr8:124485831:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	FRYL--OCIAD2	6	12	chr4:48780078:-	chr4:48904611:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	SMOX--PANK2	8	4	chr20:4148977:+	chr20:3907926:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	NSRP1--CDK12	3	23	chr17:30116863:+	chr17:39490557:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	ZNF417--KIR2DL3	3	23	chr19:57909386:-	chr19:54739507:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	DHX30--LIMD1	4	13	chr3:47803212:+	chr3:45665650:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	PAQR3--ANTXR2	5	9	chr4:78926521:-	chr4:79984863:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	CCSER1--AFF1	3	15	chr4:90127831:+	chr4:87046166:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	IFT43--RBM25	3	9	chr14:75988977:+	chr14:73076319:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	FARS2--RIPK1	1	12	chr6:5545340:+	chr6:3076764:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	CMTM8--ZNF385D	3	3	chr3:32239119:+	chr3:22169035:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	FCHSD2--C2CD3	2	6	chr11:73140031:-	chr11:74139828:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	NDUFB5--NAALADL2	3	2	chr3:179618521:+	chr3:175233931:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	SASH1--ADGB	2	5	chr6:148343223:+	chr6:146644773:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	SLK--INA	2	4	chr10:103967895:+	chr10:103287035:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	FNIP2--LRAT	1	6	chr4:158769319:+	chr4:154728703:+
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	RNF19A--RRM2B	1	5	chr8:100309867:-	chr8:102218947:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	BEND7--FRMD4A	1	4	chr10:13526138:-	chr10:13796588:-
PRAD	TCGA-YJ-A8SW-01A-11R-A37L-07	GLG1--BCAR1	1	3	chr16:74606657:-	chr16:75243090:-
PRAD	TCGA-YL-A8HJ-01A-11R-A36G-07	TMPRSS2--ERG	92	112	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-YL-A8HK-01A-11R-A36G-07	TMPRSS2--ERG	14	106	chr21:41508081:-	chr21:38584945:-
PRAD	TCGA-YL-A8HK-01A-11R-A36G-07	MRPL40--TMCC3	1	12	chr22:19433348:+	chr12:94582538:-
PRAD	TCGA-YL-A8HL-01A-11R-A36G-07	TMPRSS2--ERG	108	124	chr21:41508081:-	chr21:38423561:-
PRAD	TCGA-YL-A8HL-01A-11R-A36G-07	ARFGAP2--FBRSL1	5	16	chr11:47166268:-	chr12:132567481:+
PRAD	TCGA-YL-A8HL-01A-11R-A36G-07	HAUS8--SGTA	1	21	chr19:17073274:-	chr19:2759294:-
PRAD	TCGA-YL-A8HL-01A-11R-A36G-07	KAT6B--CORO7	1	20	chr10:75025249:+	chr16:4395339:-
PRAD	TCGA-YL-A8HL-01A-11R-A36G-07	CORO7--GFOD2	1	14	chr16:4405491:-	chr16:67676053:-
PRAD	TCGA-YL-A8HL-01A-11R-A36G-07	NRF1--PPP2R5A	2	5	chr7:129717376:+	chr1:212329135:+
PRAD	TCGA-YL-A8HL-01A-11R-A36G-07	C11orf49--NUP98	2	3	chr11:47161190:+	chr11:3713995:-
PRAD	TCGA-YL-A8HM-01A-11R-A36G-07	CEP170--IFI16	6	16	chr1:243255040:-	chr1:159010003:+
PRAD	TCGA-YL-A8HM-01A-11R-A36G-07	ELAVL2--CFTR	2	22	chr9:23825806:-	chr7:117664688:+
PRAD	TCGA-YL-A8HM-01A-11R-A36G-07	TMED10--PSMD11	4	3	chr14:75147664:-	chr17:32446945:+
PRAD	TCGA-YL-A8HM-01A-11R-A36G-07	MFGE8--RLBP1	2	9	chr15:88905757:-	chr15:89210809:-
PRAD	TCGA-YL-A8HM-01A-11R-A36G-07	PHC2--HSP90AA1	3	4	chr1:33328870:-	chr14:102102085:-
PRAD	TCGA-YL-A8HM-01A-11R-A36G-07	LDLRAD4--NOVA1	1	9	chr18:13278188:+	chr14:26480143:-
PRAD	TCGA-YL-A8HO-01A-11R-A36G-07	LARP4--HPD	6	9	chr12:50430570:+	chr12:121847214:-
PRAD	TCGA-YL-A8HO-01A-11R-A36G-07	AFF3--HDAC5	1	2	chr2:100006632:-	chr17:44117704:-
PRAD	TCGA-YL-A8S8-01A-11R-A37L-07	BANK1--GSTCD	41	204	chr4:102043907:+	chr4:105822954:+
PRAD	TCGA-YL-A8S8-01A-11R-A37L-07	FAM171B--KYNU	6	40	chr2:186694411:+	chr2:142885349:+
PRAD	TCGA-YL-A8S8-01A-11R-A37L-07	YTHDC1--TMPRSS11F	5	17	chr4:68338283:-	chr4:68074009:-
PRAD	TCGA-YL-A8S8-01A-11R-A37L-07	DLG2--CARD17	3	7	chr11:83541682:-	chr11:105099421:-
PRAD	TCGA-YL-A8S9-01A-11R-A37L-07	TERF2IP--AMY1C	74	186	chr16:75648552:+	chr1:103758469:+
PRAD	TCGA-YL-A8S9-01A-11R-A37L-07	GPR89B--HOOK3	6	12	chr1:147944098:+	chr8:42925557:+
PRAD	TCGA-YL-A8SA-01A-21R-A37L-07	TMPRSS2--ERG	33	127	chr21:41498119:-	chr21:38445621:-
PRAD	TCGA-YL-A8SA-01A-21R-A37L-07	SEC24A--C10orf11	13	23	chr5:134649173:+	chr10:76036008:+
PRAD	TCGA-YL-A8SA-01A-21R-A37L-07	PTEN--GRID1	12	19	chr10:87931089:+	chr10:85729614:-
PRAD	TCGA-YL-A8SA-01A-21R-A37L-07	BTBD9--LASP1	4	15	chr6:38639800:-	chr17:38878086:+
PRAD	TCGA-YL-A8SA-01A-21R-A37L-07	FOXP1--HRH1	1	3	chr3:71198202:-	chr3:11259003:+
PRAD	TCGA-YL-A8SA-01A-21R-A37L-07	ARHGAP12--SVIL	1	2	chr10:31826304:-	chr10:29686651:-
PRAD	TCGA-YL-A8SB-01A-31R-A37L-07	SCX--ZNF627	16	38	chr8:144268444:+	chr19:11617054:+
PRAD	TCGA-YL-A8SB-01A-31R-A37L-07	MAF1--TMEM205	9	33	chr8:144106464:+	chr19:11345628:-
PRAD	TCGA-YL-A8SB-01A-31R-A37L-07	MINK1--SIGLEC17P	4	21	chr17:4833640:+	chr19:51167375:+
PRAD	TCGA-YL-A8SC-01A-11R-A37L-07	SCP2--TMPRSS2	2	23	chr1:53039046:+	chr21:41489593:-
PRAD	TCGA-YL-A8SC-01A-11R-A37L-07	MYOZ2--PNKD	2	5	chr4:119136601:+	chr2:218317955:+
PRAD	TCGA-YL-A8SF-01A-11R-A37L-07	TMPRSS2--ERG	70	292	chr21:41498119:-	chr21:38445621:-
PRAD	TCGA-YL-A8SF-01A-11R-A37L-07	FUBP1--DNAJB4	15	5	chr1:77978885:-	chr1:78013051:+
PRAD	TCGA-YL-A8SF-01A-11R-A37L-07	RFWD2--MSH4	1	5	chr1:176149006:-	chr1:75912696:+
PRAD	TCGA-YL-A8SF-01A-11R-A37L-07	CASKIN2--PDE2A	1	2	chr17:75513711:-	chr11:72642326:-
PRAD	TCGA-YL-A8SH-01B-11R-A37L-07	PRRC1--SPINK6	8	21	chr5:127517776:+	chr5:148214905:+
PRAD	TCGA-YL-A8SH-01B-11R-A37L-07	EIF3E--PHF20L1	2	6	chr8:108228267:-	chr8:132794410:+
PRAD	TCGA-YL-A8SH-01B-11R-A37L-07	CTNND1--DTX4	1	4	chr11:57762046:+	chr11:59181739:+
PRAD	TCGA-YL-A8SJ-01B-11R-A37L-07	HMGN2P46--PRKCI	19	273	chr15:45513963:+	chr3:170291854:+
PRAD	TCGA-YL-A8SJ-01B-11R-A37L-07	TP53INP1--CCDC144B	9	11	chr8:94930540:-	chr17:18554266:-
PRAD	TCGA-YL-A8SJ-01B-11R-A37L-07	ARPC1A--VAMP4	3	9	chr7:99326004:+	chr1:171738463:-
PRAD	TCGA-YL-A8SK-01B-21R-A37L-07	ARHGAP32--PRDM10	5	4	chr11:129093621:-	chr11:129912225:-
PRAD	TCGA-YL-A8SK-01B-21R-A37L-07	ANKRD13C--FZR1	1	4	chr1:70324853:-	chr19:3522956:+
PRAD	TCGA-YL-A8SL-01B-21R-A37L-07	TMPRSS2--ERG	69	61	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-YL-A8SL-01B-21R-A37L-07	CEP350--LEPROT	4	13	chr1:180078674:+	chr1:65431803:+
PRAD	TCGA-YL-A8SL-01B-21R-A37L-07	CR1L--C1orf116	1	13	chr1:207701618:+	chr1:207027679:-
PRAD	TCGA-YL-A8SO-01B-31R-A37L-07	ELP3--FZD3	8	11	chr8:28093233:+	chr8:28520638:+
PRAD	TCGA-YL-A8SO-01B-31R-A37L-07	RFX7--DYX1C1	3	7	chr15:56243125:-	chr15:55450367:-
PRAD	TCGA-YL-A8SP-01B-11R-A37L-07	TMPRSS2--ERG	23	48	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-YL-A8SP-01B-11R-A37L-07	KMT2C--FUT9	4	17	chr7:152251939:-	chr6:96203148:+
PRAD	TCGA-YL-A8SP-01B-11R-A37L-07	CYB5R4--FNDC1	2	2	chr6:83864328:+	chr6:159197431:+
PRAD	TCGA-YL-A8SP-01B-11R-A37L-07	FRYL--OCIAD2	1	6	chr4:48684673:-	chr4:48904611:-
PRAD	TCGA-YL-A8SP-01B-11R-A37L-07	UBE2N--APPL2	1	6	chr12:93441855:-	chr12:105229223:-
PRAD	TCGA-YL-A8SP-01B-11R-A37L-07	ZSCAN22--NOSIP	1	5	chr19:58327114:+	chr19:49560692:-
PRAD	TCGA-YL-A8SQ-01B-11R-A37L-07	ATP11A--DHRS12	4	10	chr13:112862575:+	chr13:51791257:-
PRAD	TCGA-YL-A8SR-01B-11R-A37L-07	RBM47--IDO2	8	57	chr4:40514516:-	chr8:39949149:+
PRAD	TCGA-YL-A8SR-01B-11R-A37L-07	ZNF292--EYS	6	24	chr6:87155759:+	chr6:65495993:-
PRAD	TCGA-YL-A8SR-01B-11R-A37L-07	GATAD2B--LELP1	4	11	chr1:153922733:-	chr1:153204687:+
PRAD	TCGA-YL-A8SR-01B-11R-A37L-07	EYS--ADGRB3	1	6	chr6:65295863:-	chr6:69324872:+
PRAD	TCGA-YL-A9WH-01A-11R-A37L-07	TTC6--HOXA1	28	79	chr14:37596008:+	chr7:27095355:-
PRAD	TCGA-YL-A9WH-01A-11R-A37L-07	HERC1--SNX6	3	31	chr15:63833827:-	chr14:34563175:-
PRAD	TCGA-YL-A9WH-01A-11R-A37L-07	TNKS2--HECTD2	4	17	chr10:91842391:+	chr10:91460427:+
PRAD	TCGA-YL-A9WH-01A-11R-A37L-07	VWDE--HOTAIRM1	2	12	chr7:12367357:-	chr7:27099779:+
PRAD	TCGA-YL-A9WJ-01A-11R-A37L-07	SENP6--ACACB	20	46	chr6:75623958:+	chr12:109242435:+
PRAD	TCGA-YL-A9WJ-01A-11R-A37L-07	TESC--ASAH1	20	35	chr12:117099225:-	chr8:18075587:-
PRAD	TCGA-YL-A9WK-01A-11R-A37L-07	PCNP--ATR	23	68	chr3:101580004:+	chr3:142466533:-
PRAD	TCGA-YL-A9WK-01A-11R-A37L-07	EHD1--BATF2	2	7	chr11:64874421:-	chr11:64994549:-
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	ZFHX3--ENY2	28	459	chr16:72811577:-	chr8:109343405:+
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	TMPRSS2--ERG	67	234	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	MBD3--GAK	46	76	chr19:1592618:-	chr4:877809:-
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	ARHGEF38--ZNF622	17	62	chr4:105552961:+	chr5:16463742:-
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	URI1--WDR88	14	58	chr19:29942664:+	chr19:33164197:+
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	GAK--MEX3D	14	30	chr4:881907:-	chr19:1556923:-
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	ENY2--NSF	4	14	chr8:109340563:+	chr17:46674414:+
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	IL6ST--LAMC2	6	5	chr5:55951464:-	chr1:183207881:+
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	SCD5--ANTXR2	4	7	chr4:82798306:-	chr4:80018976:-
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	BIRC6--EML4	2	9	chr2:32549481:+	chr2:42288227:+
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	SKIV2L2--BASP1	1	7	chr5:55416132:+	chr5:17275208:+
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	ATF7IP--TXNRD1	1	5	chr12:14385400:+	chr12:104251527:+
PRAD	TCGA-YL-A9WL-01A-11R-A41O-07	DENND6A--FHIT	1	3	chr3:57692782:-	chr3:59922414:-
PRAD	TCGA-YL-A9WX-01A-21R-A41O-07	TMPRSS2--ERG	26	29	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-YL-A9WX-01A-21R-A41O-07	SLC45A3--ERG	4	15	chr1:205680394:-	chr21:38445621:-
PRAD	TCGA-YL-A9WY-01A-11R-A41O-07	CSPP1--CPA6	12	117	chr8:67064496:+	chr8:67434240:-
PRAD	TCGA-YL-A9WY-01A-11R-A41O-07	USP6NL--ANKRD16	11	33	chr10:11597631:-	chr10:5862691:-
PRAD	TCGA-YL-A9WY-01A-11R-A41O-07	NSFP1--ATP6V0E1	5	28	chr17:46412870:+	chr5:173020238:+
PRAD	TCGA-YL-A9WY-01A-11R-A41O-07	AKAP10--GID4	4	16	chr17:19936286:-	chr17:18058868:+
PRAD	TCGA-YL-A9WY-01A-11R-A41O-07	ANKIB1--CDK14	4	16	chr7:92246519:+	chr7:91207165:+
PRAD	TCGA-YL-A9WY-01A-11R-A41O-07	PIK3R1--MRPL42	1	15	chr5:68227009:+	chr12:93469189:+
PRAD	TCGA-YL-A9WY-01A-11R-A41O-07	USP6NL--GDI2	2	8	chr10:11597631:-	chr10:5800705:-
PRAD	TCGA-YL-A9WY-01A-11R-A41O-07	JADE2--SGCD	2	5	chr5:134538083:+	chr5:156329534:+
PRAD	TCGA-ZG-A8QW-01A-11R-A37L-07	PVT1--TNFRSF19	3	10	chr8:127890998:+	chr13:23667980:+
PRAD	TCGA-ZG-A8QW-01A-11R-A37L-07	RAPGEF2--RAB3IP	1	9	chr4:159193256:+	chr12:69794437:+
PRAD	TCGA-ZG-A8QW-01A-11R-A37L-07	VPS26A--AGBL4	1	8	chr10:69158211:+	chr1:49045800:-
PRAD	TCGA-ZG-A8QX-01A-11R-A37L-07	RASA1--FAM174A	7	20	chr5:87353235:+	chr5:100562054:+
PRAD	TCGA-ZG-A8QX-01A-11R-A37L-07	GRB10--ZPBP	5	22	chr7:50732272:-	chr7:49937622:-
PRAD	TCGA-ZG-A8QY-01A-11R-A37L-07	CYB561D2--ERC2	3	25	chr3:50350982:+	chr3:56019033:-
PRAD	TCGA-ZG-A8QY-01A-11R-A37L-07	UTP20--SCYL2	4	3	chr12:101319635:+	chr12:100334166:+
PRAD	TCGA-ZG-A8QY-01A-11R-A37L-07	RLIM--FTX	1	8	chrX:74614422:-	chrX:74130947:-
PRAD	TCGA-ZG-A8QY-01A-11R-A37L-07	ERC2--ELP6	2	2	chr3:55992057:-	chr3:47498432:-
PRAD	TCGA-ZG-A8QZ-01A-11R-A37L-07	TMPRSS2--ERG	25	74	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-ZG-A8QZ-01A-11R-A37L-07	SETD5--GADL1	23	47	chr3:9397977:+	chr3:30857141:-
PRAD	TCGA-ZG-A8QZ-01A-11R-A37L-07	DYNLT1--DUSP15	5	26	chr6:158641319:-	chr20:31869597:-
PRAD	TCGA-ZG-A8QZ-01A-11R-A37L-07	DHRS12--TSC22D1	3	10	chr13:51804054:-	chr13:44436095:-
PRAD	TCGA-ZG-A8QZ-01A-11R-A37L-07	ORC5--R3HDM2	3	8	chr7:104195143:-	chr12:57395818:-
PRAD	TCGA-ZG-A8QZ-01A-11R-A37L-07	SYNJ2--KIF25	2	9	chr6:157982088:+	chr6:168038553:+
PRAD	TCGA-ZG-A8QZ-01A-11R-A37L-07	TSC22D1--CCDC122	2	8	chr13:44573163:-	chr13:43874927:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	CHD6--PTPRT	14	9	chr20:41618340:-	chr20:42248822:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	MAST2--ST3GAL3	9	28	chr1:45882395:+	chr1:43899541:+
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	GSK3B--SEMA5B	6	38	chr3:119863419:-	chr3:122948709:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	R3HDM2--ANKRD24	10	22	chr12:57395749:-	chr19:4212475:+
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	CCDC22--KRBOX4	10	16	chrX:49243462:+	chrX:46450431:+
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	AKT3--ADSS	6	21	chr1:243843125:-	chr1:244437768:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	KDM4B--ATCAY	5	18	chr19:5047669:+	chr19:3902487:+
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	FAF1--TTC39A	4	18	chr1:50655442:-	chr1:51296170:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	EME2--CLUAP1	4	10	chr16:1780667:+	chr16:3530568:+
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	BCAS3--CA4	2	13	chr17:60924500:+	chr17:60170551:+
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	CCDC57--RAB40B	1	13	chr17:82151560:-	chr17:82664556:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	GABRB3--TJP1	2	7	chr15:26772402:-	chr15:29800702:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	PEMT--TOP3A	1	9	chr17:17576920:-	chr17:18280658:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	RALGPS2--RASAL2	2	5	chr1:178821704:+	chr1:178390100:+
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	BRCA1--LSM12	1	6	chr17:43115726:-	chr17:44036300:-
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	SEMA4B--PIAS1	1	3	chr15:90185081:+	chr15:68187542:+
PRAD	TCGA-ZG-A9KY-01A-11R-A41O-07	DTX2--POR	1000	1000	chr7:76463709:+	chr7:75953989:+
PRAD	TCGA-ZG-A9L0-01A-11R-A41O-07	MTMR2--TCP11L1	2	21	chr11:95914242:-	chr11:33072474:+
PRAD	TCGA-ZG-A9L1-01A-11R-A41O-07	TMPRSS2--ERG	22	19	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-ZG-A9L1-01A-11R-A41O-07	PERP--CASK	10	9	chr6:138107127:-	chrX:41787283:-
PRAD	TCGA-ZG-A9L1-01A-11R-A41O-07	CUX1--YEATS2	1	35	chr7:101816093:+	chr3:183772305:+
PRAD	TCGA-ZG-A9L1-01A-11R-A41O-07	SCAF4--TTC6	1	3	chr21:31731663:-	chr14:37968445:+
PRAD	TCGA-ZG-A9L2-01A-31R-A41O-07	TMPRSS2--PDE9A	22	56	chr21:41494356:-	chr21:42743776:+
PRAD	TCGA-ZG-A9L2-01A-31R-A41O-07	PDE9A--TMPRSS2	17	40	chr21:42733426:+	chr21:41498189:-
PRAD	TCGA-ZG-A9L2-01A-31R-A41O-07	TMPRSS2--ERG	14	18	chr21:41508081:-	chr21:38445621:-
PRAD	TCGA-ZG-A9L2-01A-31R-A41O-07	FAM210A--PSMG2	9	20	chr18:13726329:-	chr18:12712702:+
PRAD	TCGA-ZG-A9L2-01A-31R-A41O-07	PSMG2--SETMAR	6	26	chr18:12706721:+	chr3:4312898:+
PRAD	TCGA-ZG-A9L2-01A-31R-A41O-07	IL6ST--DDX4	3	34	chr5:55976215:-	chr5:55738950:+
PRAD	TCGA-ZG-A9L2-01A-31R-A41O-07	IP6K1--HYAL3	2	24	chr3:49786354:-	chr3:50293515:-
